,agent id,age,household id,destination,household_type,household_unique_id,household_community_id,household_building_id,household size,workplace_category,household contact
311,312,2,10256_42_3_1,1.0_5538,1,10256,3,3_42,5,16.00,9.675564754
312,313,2,546633_28_900_2,20.0_1751,2,546633,900,900_28,1,15.00,4.905552515
313,314,2,542459_25_900_2,12.0_5,2,542459,900,900_25,3,18.00,9.489592999
314,315,2,545006_29_900_2,15.0_4464,2,545006,900,900_29,1,3.00,4.905552515
315,316,1,542833_12_900_2,school_180,2,542833,900,900_12,3,21.00,9.489592999
316,317,1,12332_38_3_1,school_230,1,12332,3,3_38,1,21.00,4.905552515
317,318,1,13668_43_3_1,school_234,1,13668,3,3_43,3,21.00,9.489592999
318,319,2,13213_70_3_1,4.0_995,1,13213,3,3_70,5,15.00,9.675564754
319,320,2,541794_17_900_2,18.0_16636,2,541794,900,900_17,5,16.00,9.675564754
320,321,2,545544_5_900_2,16.0_8639,2,545544,900,900_5,2,16.00,5.471835831
321,322,2,8569_68_3_1,15.0_249,1,8569,3,3_68,3,15.00,9.489592999
322,323,2,546277_12_900_2,16.0_11078,2,546277,900,900_12,3,9.00,9.489592999
323,324,2,9548_77_3_1,15.0_1605,1,9548,3,3_77,3,1.00,9.489592999
324,325,2,545076_25_900_2,9.0_12292,2,545076,900,900_25,2,15.00,5.471835831
325,326,2,8654_49_3_1,20.0_4705,1,8654,3,3_49,5,15.00,9.675564754
326,327,2,13382_40_3_1,16.0_11526,1,13382,3,3_40,1,15.00,4.905552515
327,328,2,11338_55_3_1,20.0_3229,1,11338,3,3_55,2,0.00,5.471835831
328,329,2,543929_4_900_2,8.0_19267,2,543929,900,900_4,4,8.00,9.167427867
329,330,2,542367_22_900_2,10.0_227,2,542367,900,900_22,2,9.00,5.471835831
330,331,1,6182_54_3_1,school_192,1,6182,3,3_54,2,21.00,5.471835831
331,332,2,7332_24_3_1,20.0_8225,1,7332,3,3_24,3,0.00,9.489592999
332,333,2,6921_58_3_1,20.0_8735,1,6921,3,3_58,4,1.00,9.167427867
333,334,2,11258_35_3_1,9.0_1817,1,11258,3,3_35,1,15.00,4.905552515
334,335,2,6194_5_3_1,6.0_2021,1,6194,3,3_5,2,0.00,5.471835831
335,336,4,13137_56_3_1,15.0_7025,1,13137,3,3_56,4,18.00,9.167427867
336,337,2,11865_45_3_1,9.0_24328,1,11865,3,3_45,3,15.00,9.489592999
337,338,4,8251_77_3_1,20.0_3235,1,8251,3,3_77,5,18.00,9.675564754
338,339,4,6811_18_3_1,9.0_10906,1,6811,3,3_18,2,18.00,5.471835831
339,340,2,542569_28_900_2,20.0_3413,2,542569,900,900_28,3,0.00,9.489592999
340,341,2,13530_57_3_1,8.0_27001,1,13530,3,3_57,5,20.00,9.675564754
341,342,1,10593_84_3_1,school_97,1,10593,3,3_84,3,21.00,9.489592999
342,343,2,542875_13_900_2,20.0_9277,2,542875,900,900_13,3,18.00,9.489592999
343,344,2,543312_2_900_2,13.0_134,2,543312,900,900_2,3,10.00,9.489592999
344,345,2,542280_25_900_2,15.0_2421,2,542280,900,900_25,4,15.00,9.167427867
345,346,1,545579_1_900_2,school_223,2,545579,900,900_1,2,21.00,5.471835831
346,347,2,10848_51_3_1,15.0_5384,1,10848,3,3_51,2,17.00,5.471835831
347,348,2,8706_98_3_1,9.0_14163,1,8706,3,3_98,4,15.00,9.167427867
348,349,2,546059_24_900_2,18.0_20498,2,546059,900,900_24,3,15.00,9.489592999
349,350,2,12729_55_3_1,15.0_6866,1,12729,3,3_55,2,15.00,5.471835831
350,351,2,12744_16_3_1,15.0_5476,1,12744,3,3_16,2,9.00,5.471835831
351,352,2,542506_5_900_2,20.0_9539,2,542506,900,900_5,2,17.00,5.471835831
352,353,2,541463_28_900_2,15.0_4272,2,541463,900,900_28,4,20.00,9.167427867
353,354,2,542770_24_900_2,15.0_3049,2,542770,900,900_24,2,20.00,5.471835831
354,355,2,11884_29_3_1,15.0_126,1,11884,3,3_29,3,15.00,9.489592999
355,356,2,545868_12_900_2,3.0_1829,2,545868,900,900_12,4,15.00,9.167427867
356,357,3,543554_20_900_2,16.0_9990,2,543554,900,900_20,3,15.00,9.489592999
357,358,2,8448_91_3_1,15.0_1897,1,8448,3,3_91,2,19.00,5.471835831
358,359,2,10783_86_3_1,4.0_2223,1,10783,3,3_86,3,17.00,9.489592999
359,360,2,544891_16_900_2,20.0_4639,2,544891,900,900_16,4,3.00,9.167427867
360,361,1,8903_75_3_1,school_90,1,8903,3,3_75,2,21.00,5.471835831
361,362,2,543636_11_900_2,18.0_15676,2,543636,900,900_11,3,8.00,9.489592999
362,363,2,7250_13_3_1,9.0_4504,1,7250,3,3_13,3,7.00,9.489592999
363,364,1,8934_53_3_1,school_26,1,8934,3,3_53,3,21.00,9.489592999
364,365,2,542938_16_900_2,9.0_21463,2,542938,900,900_16,3,17.00,9.489592999
365,366,2,541753_16_900_2,16.0_7818,2,541753,900,900_16,2,20.00,5.471835831
366,367,2,11507_1_3_1,15.0_911,1,11507,3,3_1,3,15.00,9.489592999
367,368,2,12501_14_3_1,13.0_277,1,12501,3,3_14,2,18.00,5.471835831
368,369,2,546453_12_900_2,15.0_6305,2,546453,900,900_12,2,18.00,5.471835831
369,370,1,11301_93_3_1,school_9,1,11301,3,3_93,3,21.00,9.489592999
370,371,2,544151_28_900_2,18.0_9097,2,544151,900,900_28,5,15.00,9.675564754
371,372,1,6707_55_3_1,school_189,1,6707,3,3_55,2,21.00,5.471835831
372,373,2,543722_28_900_2,17.0_1677,2,543722,900,900_28,1,3.00,4.905552515
373,374,2,9172_48_3_1,16.0_3378,1,9172,3,3_48,4,7.00,9.167427867
374,375,2,10647_50_3_1,15.0_4493,1,10647,3,3_50,2,20.00,5.471835831
375,376,2,11943_83_3_1,10.0_367,1,11943,3,3_83,5,20.00,9.675564754
376,377,1,12185_62_3_1,school_220,1,12185,3,3_62,3,21.00,9.489592999
377,378,2,12027_85_3_1,15.0_4597,1,12027,3,3_85,1,10.00,4.905552515
378,379,2,8390_67_3_1,3.0_1298,1,8390,3,3_67,2,20.00,5.471835831
379,380,2,545992_29_900_2,15.0_5310,2,545992,900,900_29,2,20.00,5.471835831
380,381,2,13623_7_3_1,20.0_1535,1,13623,3,3_7,5,9.00,9.675564754
381,382,2,12758_93_3_1,5.0_397,1,12758,3,3_93,1,10.00,4.905552515
382,383,2,9520_72_3_1,15.0_4953,1,9520,3,3_72,2,20.00,5.471835831
383,384,1,13035_35_3_1,school_178,1,13035,3,3_35,3,21.00,9.489592999
384,385,2,544268_19_900_2,15.0_972,2,544268,900,900_19,1,12.00,4.905552515
385,386,2,7420_85_3_1,8.0_18901,1,7420,3,3_85,3,0.00,9.489592999
386,387,2,542748_4_900_2,15.0_5173,2,542748,900,900_4,2,15.00,5.471835831
387,388,1,545767_29_900_2,school_39,2,545767,900,900_29,2,21.00,5.471835831
388,389,2,544424_30_900_2,20.0_2088,2,544424,900,900_30,3,1.00,9.489592999
389,390,2,9175_63_3_1,1.0_2879,1,9175,3,3_63,4,20.00,9.167427867
390,391,1,8551_83_3_1,school_120,1,8551,3,3_83,2,21.00,5.471835831
391,392,2,542043_22_900_2,15.0_28,2,542043,900,900_22,4,8.00,9.167427867
392,393,4,541821_8_900_2,18.0_23445,2,541821,900,900_8,4,17.00,9.167427867
393,394,2,10661_95_3_1,18.0_32963,1,10661,3,3_95,5,0.00,9.675564754
394,395,2,541801_23_900_2,20.0_7109,2,541801,900,900_23,1,15.00,4.905552515
395,396,2,10127_46_3_1,7.0_1071,1,10127,3,3_46,2,10.00,5.471835831
396,397,1,546207_8_900_2,school_213,2,546207,900,900_8,3,21.00,9.489592999
397,398,2,7144_33_3_1,20.0_7120,1,7144,3,3_33,1,15.00,4.905552515
398,399,2,542063_11_900_2,8.0_19791,2,542063,900,900_11,4,18.00,9.167427867
399,400,2,8926_8_3_1,20.0_9886,1,8926,3,3_8,3,17.00,9.489592999
400,401,2,543615_23_900_2,9.0_12684,2,543615,900,900_23,3,15.00,9.489592999
401,402,2,7200_104_3_1,17.0_1572,1,7200,3,3_104,5,15.00,9.675564754
402,403,2,8592_66_3_1,3.0_2495,1,8592,3,3_66,5,8.00,9.675564754
403,404,2,543060_11_900_2,20.0_4944,2,543060,900,900_11,4,19.00,9.167427867
404,405,2,8174_40_3_1,20.0_8036,1,8174,3,3_40,3,17.00,9.489592999
405,406,2,7176_13_3_1,8.0_7885,1,7176,3,3_13,4,17.00,9.167427867
406,407,2,5988_100_3_1,3.0_167,1,5988,3,3_100,3,15.00,9.489592999
407,408,2,542313_13_900_2,15.0_2607,2,542313,900,900_13,2,3.00,5.471835831
408,409,1,13596_29_3_1,school_231,1,13596,3,3_29,3,21.00,9.489592999
409,410,2,10119_25_3_1,15.0_3150,1,10119,3,3_25,2,20.00,5.471835831
410,411,2,541739_17_900_2,15.0_5247,2,541739,900,900_17,2,8.00,5.471835831
411,412,2,10292_38_3_1,15.0_2760,1,10292,3,3_38,4,15.00,9.167427867
412,413,2,12953_105_3_1,9.0_16445,1,12953,3,3_105,5,15.00,9.675564754
413,414,2,10398_95_3_1,9.0_9171,1,10398,3,3_95,4,20.00,9.167427867
414,415,2,543603_26_900_2,15.0_6710,2,543603,900,900_26,3,15.00,9.489592999
415,416,2,543982_29_900_2,8.0_22850,2,543982,900,900_29,2,20.00,5.471835831
416,417,2,10137_67_3_1,10.0_1372,1,10137,3,3_67,2,15.00,5.471835831
417,418,2,544969_30_900_2,18.0_16406,2,544969,900,900_30,4,18.00,9.167427867
418,419,2,12518_1_3_1,14.0_1133,1,12518,3,3_1,5,15.00,9.675564754
419,420,2,13233_36_3_1,20.0_2511,1,13233,3,3_36,3,20.00,9.489592999
420,421,2,543871_15_900_2,15.0_5028,2,543871,900,900_15,2,15.00,5.471835831
421,422,2,546513_22_900_2,17.0_605,2,546513,900,900_22,3,15.00,9.489592999
422,423,2,543774_2_900_2,20.0_7599,2,543774,900,900_2,3,20.00,9.489592999
423,424,2,544150_1_900_2,16.0_7154,2,544150,900,900_1,2,9.00,5.471835831
424,425,2,13654_67_3_1,20.0_6680,1,13654,3,3_67,1,15.00,4.905552515
425,426,4,6601_78_3_1,15.0_7025,1,6601,3,3_78,3,17.00,9.489592999
426,427,2,541531_5_900_2,15.0_6555,2,541531,900,900_5,4,9.00,9.167427867
427,428,2,9529_18_3_1,8.0_16688,1,9529,3,3_18,3,0.00,9.489592999
428,429,2,7502_76_3_1,7.0_375,1,7502,3,3_76,4,9.00,9.167427867
429,430,2,13306_32_3_1,19.0_123,1,13306,3,3_32,2,18.00,5.471835831
430,431,2,8850_76_3_1,20.0_423,1,8850,3,3_76,1,20.00,4.905552515
431,432,2,544884_16_900_2,15.0_6452,2,544884,900,900_16,2,15.00,5.471835831
432,433,2,545371_19_900_2,15.0_5126,2,545371,900,900_19,4,15.00,9.167427867
433,434,2,541887_28_900_2,1.0_9481,2,541887,900,900_28,3,4.00,9.489592999
434,435,2,544996_8_900_2,15.0_6393,2,544996,900,900_8,3,9.00,9.489592999
435,436,2,545284_28_900_2,15.0_3242,2,545284,900,900_28,3,0.00,9.489592999
436,437,2,6133_4_3_1,18.0_7515,1,6133,3,3_4,4,20.00,9.167427867
437,438,2,542591_15_900_2,15.0_6583,2,542591,900,900_15,4,18.00,9.167427867
438,439,2,542119_24_900_2,14.0_1141,2,542119,900,900_24,4,15.00,9.167427867
439,440,2,6030_78_3_1,7.0_385,1,6030,3,3_78,2,15.00,5.471835831
440,441,2,11426_108_3_1,14.0_1480,1,11426,3,3_108,2,18.00,5.471835831
441,442,2,544648_9_900_2,8.0_12009,2,544648,900,900_9,2,8.00,5.471835831
442,443,2,8108_94_3_1,15.0_6495,1,8108,3,3_94,2,15.00,5.471835831
443,444,2,8352_81_3_1,20.0_9568,1,8352,3,3_81,2,20.00,5.471835831
444,445,2,7311_58_3_1,15.0_1276,1,7311,3,3_58,4,15.00,9.167427867
445,446,2,542547_24_900_2,20.0_1596,2,542547,900,900_24,4,20.00,9.167427867
446,447,3,8794_62_3_1,18.0_13532,1,8794,3,3_62,3,0.00,9.489592999
447,448,2,543855_10_900_2,7.0_224,2,543855,900,900_10,4,15.00,9.167427867
448,449,2,11762_107_3_1,3.0_2480,1,11762,3,3_107,4,15.00,9.167427867
449,450,1,544876_18_900_2,school_55,2,544876,900,900_18,2,21.00,5.471835831
450,451,3,542650_3_900_2,4.0_1576,2,542650,900,900_3,3,17.00,9.489592999
451,452,2,545088_10_900_2,6.0_90,2,545088,900,900_10,2,8.00,5.471835831
452,453,3,541905_3_900_2,3.0_2319,2,541905,900,900_3,3,10.00,9.489592999
453,454,2,544561_17_900_2,15.0_4469,2,544561,900,900_17,3,15.00,9.489592999
454,455,2,11855_34_3_1,3.0_1429,1,11855,3,3_34,4,16.00,9.167427867
455,456,2,545472_24_900_2,16.0_9416,2,545472,900,900_24,5,8.00,9.675564754
456,457,1,546212_25_900_2,school_61,2,546212,900,900_25,2,21.00,5.471835831
457,458,2,7693_100_3_1,15.0_7356,1,7693,3,3_100,1,18.00,4.905552515
458,459,2,545568_25_900_2,16.0_5513,2,545568,900,900_25,2,14.00,5.471835831
459,460,2,13818_68_3_1,20.0_263,1,13818,3,3_68,3,15.00,9.489592999
460,461,2,9680_68_3_1,3.0_2148,1,9680,3,3_68,3,0.00,9.489592999
461,462,2,542273_10_900_2,20.0_7140,2,542273,900,900_10,3,10.00,9.489592999
462,463,2,544428_30_900_2,20.0_9655,2,544428,900,900_30,1,20.00,4.905552515
463,464,2,543868_16_900_2,18.0_23186,2,543868,900,900_16,2,7.00,5.471835831
464,465,2,7406_107_3_1,7.0_433,1,7406,3,3_107,2,20.00,5.471835831
465,466,2,9792_54_3_1,4.0_208,1,9792,3,3_54,1,5.00,4.905552515
466,467,2,10694_35_3_1,20.0_6825,1,10694,3,3_35,2,0.00,5.471835831
467,468,3,541484_26_900_2,16.0_12187,2,541484,900,900_26,3,15.00,9.489592999
468,469,2,545973_13_900_2,15.0_3635,2,545973,900,900_13,4,18.00,9.167427867
469,470,2,12482_2_3_1,18.0_32727,1,12482,3,3_2,4,15.00,9.167427867
470,471,2,546231_20_900_2,16.0_7226,2,546231,900,900_20,2,0.00,5.471835831
471,472,2,546604_7_900_2,15.0_3870,2,546604,900,900_7,2,15.00,5.471835831
472,473,3,7652_1_3_1,15.0_3976,1,7652,3,3_1,5,0.00,9.675564754
473,474,2,7764_8_3_1,17.0_2475,1,7764,3,3_8,5,16.00,9.675564754
474,475,2,543967_27_900_2,3.0_2506,2,543967,900,900_27,4,17.00,9.167427867
475,476,2,544976_30_900_2,15.0_2379,2,544976,900,900_30,4,15.00,9.167427867
476,477,2,6258_50_3_1,19.0_301,1,6258,3,3_50,3,0.00,9.489592999
477,478,1,9355_23_3_1,school_50,1,9355,3,3_23,2,21.00,5.471835831
478,479,2,7337_16_3_1,17.0_2631,1,7337,3,3_16,2,17.00,5.471835831
479,480,2,7858_82_3_1,20.0_9379,1,7858,3,3_82,2,18.00,5.471835831
480,481,2,7003_74_3_1,3.0_802,1,7003,3,3_74,2,5.00,5.471835831
481,482,2,11169_94_3_1,7.0_145,1,11169,3,3_94,5,15.00,9.675564754
482,483,2,546767_4_900_2,4.0_1481,2,546767,900,900_4,3,15.00,9.489592999
483,484,2,7670_46_3_1,15.0_4064,1,7670,3,3_46,3,18.00,9.489592999
484,485,2,11830_34_3_1,17.0_2608,1,11830,3,3_34,5,15.00,9.675564754
485,486,2,9189_99_3_1,20.0_6776,1,9189,3,3_99,4,13.00,9.167427867
486,487,2,543535_19_900_2,4.0_588,2,543535,900,900_19,4,18.00,9.167427867
487,488,2,7151_10_3_1,15.0_5294,1,7151,3,3_10,4,15.00,9.167427867
488,489,2,10081_68_3_1,2.0_268,1,10081,3,3_68,1,15.00,4.905552515
489,490,2,542750_17_900_2,11.0_157,2,542750,900,900_17,5,15.00,9.675564754
490,491,2,545205_23_900_2,1.0_9583,2,545205,900,900_23,5,5.00,9.675564754
491,492,1,12738_9_3_1,school_72,1,12738,3,3_9,4,21.00,9.167427867
492,493,2,7261_20_3_1,15.0_4880,1,7261,3,3_20,5,9.00,9.675564754
493,494,2,12524_98_3_1,15.0_3396,1,12524,3,3_98,2,15.00,5.471835831
494,495,1,11452_96_3_1,school_99,1,11452,3,3_96,3,21.00,9.489592999
495,496,1,6625_43_3_1,school_111,1,6625,3,3_43,3,21.00,9.489592999
496,497,2,541708_12_900_2,15.0_6394,2,541708,900,900_12,1,7.00,4.905552515
497,498,2,12734_53_3_1,13.0_296,1,12734,3,3_53,3,3.00,9.489592999
498,499,2,546552_21_900_2,20.0_4707,2,546552,900,900_21,4,20.00,9.167427867
499,500,2,12190_1_3_1,15.0_7330,1,12190,3,3_1,3,18.00,9.489592999
500,501,1,542431_7_900_2,school_151,2,542431,900,900_7,3,21.00,9.489592999
501,502,1,7564_61_3_1,school_220,1,7564,3,3_61,5,21.00,9.675564754
502,503,2,543932_29_900_2,20.0_9923,2,543932,900,900_29,3,17.00,9.489592999
503,504,2,543075_12_900_2,15.0_514,2,543075,900,900_12,2,15.00,5.471835831
504,505,2,544873_7_900_2,19.0_1044,2,544873,900,900_7,3,15.00,9.489592999
505,506,1,6919_102_3_1,school_154,1,6919,3,3_102,3,21.00,9.489592999
506,507,2,12573_3_3_1,15.0_6049,1,12573,3,3_3,3,10.00,9.489592999
507,508,2,7280_92_3_1,16.0_5670,1,7280,3,3_92,2,18.00,5.471835831
508,509,2,10840_104_3_1,20.0_466,1,10840,3,3_104,1,17.00,4.905552515
509,510,4,5989_85_3_1,17.0_3556,1,5989,3,3_85,2,9.00,5.471835831
510,511,1,13600_49_3_1,school_24,1,13600,3,3_49,2,21.00,5.471835831
511,512,1,545031_17_900_2,school_129,2,545031,900,900_17,1,21.00,4.905552515
512,513,2,542288_19_900_2,20.0_6963,2,542288,900,900_19,5,15.00,9.675564754
513,514,2,13386_67_3_1,20.0_3954,1,13386,3,3_67,1,15.00,4.905552515
514,515,2,5951_89_3_1,1.0_5010,1,5951,3,3_89,5,0.00,9.675564754
515,516,2,545118_29_900_2,3.0_2628,2,545118,900,900_29,5,15.00,9.675564754
516,517,4,545389_21_900_2,17.0_1130,2,545389,900,900_21,2,20.00,5.471835831
517,518,2,10204_19_3_1,15.0_6941,1,10204,3,3_19,2,15.00,5.471835831
518,519,2,543769_22_900_2,20.0_3121,2,543769,900,900_22,3,20.00,9.489592999
519,520,2,544242_1_900_2,15.0_4515,2,544242,900,900_1,2,20.00,5.471835831
520,521,2,541823_14_900_2,9.0_22890,2,541823,900,900_14,2,15.00,5.471835831
521,522,2,543045_20_900_2,18.0_6806,2,543045,900,900_20,3,1.00,9.489592999
522,523,2,13836_104_3_1,20.0_8408,1,13836,3,3_104,2,2.00,5.471835831
523,524,2,541748_25_900_2,20.0_6755,2,541748,900,900_25,3,20.00,9.489592999
524,525,2,542438_3_900_2,15.0_4116,2,542438,900,900_3,1,15.00,4.905552515
525,526,2,544656_26_900_2,15.0_111,2,544656,900,900_26,3,15.00,9.489592999
526,527,2,546510_30_900_2,17.0_677,2,546510,900,900_30,4,17.00,9.167427867
527,528,2,11465_15_3_1,5.0_452,1,11465,3,3_15,2,15.00,5.471835831
528,529,2,6533_105_3_1,15.0_2957,1,6533,3,3_105,2,18.00,5.471835831
529,530,2,9477_59_3_1,1.0_406,1,9477,3,3_59,4,17.00,9.167427867
530,531,2,10042_85_3_1,15.0_655,1,10042,3,3_85,4,16.00,9.167427867
531,532,2,8153_9_3_1,20.0_1893,1,8153,3,3_9,1,20.00,4.905552515
532,533,2,7984_40_3_1,15.0_1386,1,7984,3,3_40,3,15.00,9.489592999
533,534,2,8331_73_3_1,20.0_2139,1,8331,3,3_73,3,20.00,9.489592999
534,535,2,542764_17_900_2,15.0_6891,2,542764,900,900_17,1,0.00,4.905552515
535,536,3,543855_10_900_2,9.0_19744,2,543855,900,900_10,4,15.00,9.167427867
536,537,2,7911_105_3_1,20.0_2009,1,7911,3,3_105,1,0.00,4.905552515
537,538,2,6641_103_3_1,8.0_4631,1,6641,3,3_103,1,20.00,4.905552515
538,539,2,10165_54_3_1,3.0_1011,1,10165,3,3_54,3,1.00,9.489592999
539,540,2,9082_69_3_1,20.0_9659,1,9082,3,3_69,1,15.00,4.905552515
540,541,2,7186_4_3_1,18.0_24056,1,7186,3,3_4,5,17.00,9.675564754
541,542,2,545188_16_900_2,4.0_2058,2,545188,900,900_16,3,15.00,9.489592999
542,543,2,6685_104_3_1,18.0_31489,1,6685,3,3_104,2,15.00,5.471835831
543,544,2,12723_97_3_1,20.0_4452,1,12723,3,3_97,3,8.00,9.489592999
544,545,2,8486_36_3_1,8.0_14062,1,8486,3,3_36,2,15.00,5.471835831
545,546,2,544190_21_900_2,20.0_9691,2,544190,900,900_21,2,3.00,5.471835831
546,547,2,546168_15_900_2,18.0_10869,2,546168,900,900_15,3,16.00,9.489592999
547,548,2,544969_30_900_2,20.0_4529,2,544969,900,900_30,4,15.00,9.167427867
548,549,2,9336_81_3_1,20.0_3934,1,9336,3,3_81,3,18.00,9.489592999
549,550,2,7683_56_3_1,15.0_3244,1,7683,3,3_56,2,0.00,5.471835831
550,551,2,6776_17_3_1,20.0_216,1,6776,3,3_17,4,0.00,9.167427867
551,552,2,13131_80_3_1,1.0_3573,1,13131,3,3_80,2,15.00,5.471835831
552,553,1,10040_78_3_1,school_66,1,10040,3,3_78,3,21.00,9.489592999
553,554,2,545357_26_900_2,20.0_4064,2,545357,900,900_26,2,15.00,5.471835831
554,555,2,546146_19_900_2,17.0_3595,2,546146,900,900_19,3,15.00,9.489592999
555,556,2,11996_60_3_1,15.0_1005,1,11996,3,3_60,2,5.00,5.471835831
556,557,2,541744_15_900_2,10.0_292,2,541744,900,900_15,4,20.00,9.167427867
557,558,2,545506_4_900_2,17.0_3393,2,545506,900,900_4,2,3.00,5.471835831
558,559,2,8563_51_3_1,15.0_7249,1,8563,3,3_51,3,18.00,9.489592999
559,560,2,546691_27_900_2,20.0_1721,2,546691,900,900_27,5,0.00,9.675564754
560,561,2,544118_26_900_2,15.0_974,2,544118,900,900_26,2,8.00,5.471835831
561,562,2,11412_92_3_1,20.0_9131,1,11412,3,3_92,2,17.00,5.471835831
562,563,2,12545_95_3_1,10.0_990,1,12545,3,3_95,4,15.00,9.167427867
563,564,2,545049_8_900_2,15.0_136,2,545049,900,900_8,1,15.00,4.905552515
564,565,2,6826_43_3_1,20.0_4263,1,6826,3,3_43,2,7.00,5.471835831
565,566,2,8630_104_3_1,15.0_3860,1,8630,3,3_104,4,15.00,9.167427867
566,567,2,544497_6_900_2,15.0_2588,2,544497,900,900_6,4,18.00,9.167427867
567,568,2,8462_65_3_1,4.0_1415,1,8462,3,3_65,2,20.00,5.471835831
568,569,2,545736_17_900_2,15.0_599,2,545736,900,900_17,3,18.00,9.489592999
569,570,2,545208_14_900_2,8.0_18359,2,545208,900,900_14,5,1.00,9.675564754
570,571,1,12861_93_3_1,school_67,1,12861,3,3_93,4,21.00,9.167427867
571,572,2,542732_30_900_2,9.0_5060,2,542732,900,900_30,2,15.00,5.471835831
572,573,2,6879_63_3_1,15.0_5886,1,6879,3,3_63,4,15.00,9.167427867
573,574,2,544077_25_900_2,15.0_5521,2,544077,900,900_25,2,20.00,5.471835831
574,575,2,545259_3_900_2,20.0_3210,2,545259,900,900_3,2,20.00,5.471835831
575,576,1,545933_18_900_2,school_70,2,545933,900,900_18,2,21.00,5.471835831
576,577,2,5904_92_3_1,9.0_16802,1,5904,3,3_92,3,18.00,9.489592999
577,578,2,5869_106_3_1,17.0_2115,1,5869,3,3_106,2,15.00,5.471835831
578,579,2,10111_3_3_1,20.0_5481,1,10111,3,3_3,4,0.00,9.167427867
579,580,2,546036_28_900_2,20.0_1424,2,546036,900,900_28,1,0.00,4.905552515
580,581,2,13652_81_3_1,20.0_1901,1,13652,3,3_81,4,0.00,9.167427867
581,582,2,8258_99_3_1,15.0_3341,1,8258,3,3_99,2,17.00,5.471835831
582,583,2,542042_16_900_2,15.0_5756,2,542042,900,900_16,2,18.00,5.471835831
583,584,1,546625_16_900_2,school_172,2,546625,900,900_16,3,21.00,9.489592999
584,585,2,7060_89_3_1,20.0_6445,1,7060,3,3_89,5,16.00,9.675564754
585,586,2,11560_72_3_1,19.0_999,1,11560,3,3_72,3,1.00,9.489592999
586,587,2,8727_70_3_1,20.0_7917,1,8727,3,3_70,2,18.00,5.471835831
587,588,2,545282_7_900_2,18.0_25126,2,545282,900,900_7,3,15.00,9.489592999
588,589,2,10459_109_3_1,20.0_2627,1,10459,3,3_109,3,10.00,9.489592999
589,590,2,9385_32_3_1,3.0_729,1,9385,3,3_32,3,16.00,9.489592999
590,591,2,6029_23_3_1,20.0_4253,1,6029,3,3_23,2,10.00,5.471835831
591,592,2,545395_21_900_2,18.0_25140,2,545395,900,900_21,3,18.00,9.489592999
592,593,2,542382_27_900_2,17.0_2382,2,542382,900,900_27,2,5.00,5.471835831
593,594,2,541616_9_900_2,10.0_1131,2,541616,900,900_9,4,0.00,9.167427867
594,595,2,546358_13_900_2,9.0_17085,2,546358,900,900_13,3,0.00,9.489592999
595,596,2,542680_27_900_2,9.0_15976,2,542680,900,900_27,2,18.00,5.471835831
596,597,2,9962_42_3_1,15.0_3562,1,9962,3,3_42,1,4.00,4.905552515
597,598,2,544937_18_900_2,10.0_1416,2,544937,900,900_18,5,15.00,9.675564754
598,599,1,543836_14_900_2,school_240,2,543836,900,900_14,2,21.00,5.471835831
599,600,2,546672_19_900_2,15.0_5959,2,546672,900,900_19,4,15.00,9.167427867
600,601,2,8052_93_3_1,10.0_934,1,8052,3,3_93,4,18.00,9.167427867
601,602,2,544487_15_900_2,15.0_6633,2,544487,900,900_15,2,8.00,5.471835831
602,603,2,543345_20_900_2,18.0_4588,2,543345,900,900_20,4,15.00,9.167427867
603,604,2,543067_10_900_2,8.0_7102,2,543067,900,900_10,2,20.00,5.471835831
604,605,2,541445_1_900_2,20.0_4551,2,541445,900,900_1,2,18.00,5.471835831
605,606,2,12534_89_3_1,20.0_83,1,12534,3,3_89,4,15.00,9.167427867
606,607,2,8586_48_3_1,8.0_22766,1,8586,3,3_48,3,18.00,9.489592999
607,608,2,545384_24_900_2,14.0_658,2,545384,900,900_24,3,20.00,9.489592999
608,609,2,544101_1_900_2,4.0_2095,2,544101,900,900_1,5,16.00,9.675564754
609,610,1,5914_84_3_1,school_259,1,5914,3,3_84,4,21.00,9.167427867
610,611,2,542635_11_900_2,1.0_10403,2,542635,900,900_11,5,15.00,9.675564754
611,612,2,8298_15_3_1,3.0_65,1,8298,3,3_15,1,15.00,4.905552515
612,613,2,12255_75_3_1,20.0_6345,1,12255,3,3_75,3,1.00,9.489592999
613,614,2,13740_45_3_1,15.0_6114,1,13740,3,3_45,3,16.00,9.489592999
614,615,2,541450_30_900_2,1.0_5986,2,541450,900,900_30,3,9.00,9.489592999
615,616,2,9210_54_3_1,19.0_535,1,9210,3,3_54,3,15.00,9.489592999
616,617,2,8109_84_3_1,17.0_688,1,8109,3,3_84,4,15.00,9.167427867
617,618,2,542798_29_900_2,9.0_1195,2,542798,900,900_29,2,0.00,5.471835831
618,619,2,542447_28_900_2,19.0_886,2,542447,900,900_28,3,7.00,9.489592999
619,620,2,545679_4_900_2,15.0_6289,2,545679,900,900_4,2,15.00,5.471835831
620,621,2,545322_14_900_2,15.0_5390,2,545322,900,900_14,4,18.00,9.167427867
621,622,2,9474_21_3_1,15.0_6213,1,9474,3,3_21,4,15.00,9.167427867
622,623,2,13764_73_3_1,20.0_655,1,13764,3,3_73,2,15.00,5.471835831
623,624,2,9259_70_3_1,8.0_26031,1,9259,3,3_70,5,15.00,9.675564754
